target_ensembl_id,concordance_r,pval
ENSG00000182872,0.13642927,2.3002275826324605e-31
ENSG00000144744,0.1363294,2.5446279854319396e-31
ENSG00000188186,0.1359562,3.708612634767112e-31
ENSG00000123374,0.13580282,4.328221987924234e-31
ENSG00000132591,0.13571398,4.7330293544546015e-31
ENSG00000141101,0.13569982,4.800914966157098e-31
ENSG00000167986,0.13564807,5.057417203954607e-31
ENSG00000170855,0.13550648,5.8308183957006155e-31
ENSG00000100387,0.1347853,1.2008379844774875e-30
ENSG00000254415,0.13461712,1.4203757220705959e-30
ENSG00000186185,0.13448708,1.6170541743375533e-30
ENSG00000143319,0.1343443,1.864230993677401e-30
ENSG00000247626,0.13387029,2.9860562940220453e-30
ENSG00000172339,0.13383906,3.080018153665771e-30
ENSG00000162385,0.13382223,3.131840023006698e-30
ENSG00000104738,0.13369456,3.554360607260135e-30
ENSG00000115207,0.13346668,4.45378946201636e-30
ENSG00000011376,0.1333582,4.957993863179435e-30
ENSG00000135040,0.13309869,6.405713648557623e-30
ENSG00000135763,0.13301514,6.955728462726682e-30
ENSG00000171634,0.13276418,8.905616783563135e-30
ENSG00000149428,0.13229792,1.4076751019735096e-29
ENSG00000169217,0.13226733,1.4505198068556005e-29
ENSG00000138495,0.13210386,1.7023515600621343e-29
ENSG00000001497,0.13209,1.725596959930894e-29
ENSG00000198498,0.13202809,1.833357568924512e-29
ENSG00000130803,0.13173458,2.4422468081949244e-29
ENSG00000178741,0.13144454,3.240268370758063e-29
ENSG00000183684,0.13111341,4.4713044778385643e-29
ENSG00000100949,0.13089164,5.544963808371559e-29
ENSG00000123416,0.13083817,5.839921938170984e-29
ENSG00000166483,0.13047136,8.32867655197545e-29
ENSG00000125901,0.13008872,1.2048485752679763e-28
ENSG00000154727,0.13000935,1.3005630665364168e-28
ENSG00000118705,0.12998678,1.329141467674207e-28
ENSG00000132773,0.12990476,1.4383081680689135e-28
ENSG00000198700,0.12981683,1.5652396987834154e-28
ENSG00000168906,0.12974113,1.6833693610734048e-28
ENSG00000166200,0.12926364,2.6611331193638098e-28
ENSG00000163608,0.12872867,4.43615043284511e-28
ENSG00000089685,0.12856808,5.16947907629571e-28
ENSG00000153107,0.12821443,7.235422277780148e-28
ENSG00000127993,0.12818843,7.416240988534968e-28
ENSG00000234545,0.12806903,8.305794974921861e-28
ENSG00000278845,0.12805015,8.455823900209657e-28
ENSG00000177954,0.1278408,1.0310673233846689e-27
ENSG00000124383,0.12706451,2.144985781783862e-27
ENSG00000198000,0.12684922,2.6260676562905585e-27
ENSG00000115652,0.1265032,3.6327275533376464e-27
ENSG00000115540,0.12649868,3.648120144129395e-27
ENSG00000146223,0.12607883,5.4017731176265586e-27
ENSG00000165934,0.12592587,6.230134423372435e-27
ENSG00000146232,0.12585309,6.66731779653269e-27
ENSG00000111011,0.12558818,8.531358833121159e-27
ENSG00000090054,0.12548111,9.42376604910534e-27
ENSG00000204070,0.12511794,1.3197889339455708e-26
ENSG00000071994,0.12467472,1.9881268131552102e-26
ENSG00000165898,0.12393288,3.9340248288774575e-26
ENSG00000135940,0.12378464,4.5066231766981136e-26
ENSG00000120539,0.123284034,7.122073583621325e-26
ENSG00000100029,0.122950695,9.649380791322428e-26
ENSG00000186141,0.12155186,3.420091756207787e-25
ENSG00000136045,0.121509954,3.5514108221421212e-25
ENSG00000065978,0.12150974,3.5521007479225973e-25
ENSG00000141030,0.12010569,1.2458861185501159e-24
ENSG00000135775,0.11993077,1.4552184786365761e-24
ENSG00000101901,0.11980703,1.623982147071984e-24
ENSG00000066422,0.11972341,1.7488600675222254e-24
ENSG00000138442,0.11931117,2.51791971231193e-24
ENSG00000163041,0.1192518,2.6533290507892906e-24
ENSG00000048162,0.11916312,2.8691533324781884e-24
ENSG00000121073,0.11916082,2.8749628104657763e-24
ENSG00000166598,0.11870394,4.297278740743222e-24
ENSG00000139618,0.11788573,8.792515475352557e-24
ENSG00000159377,0.11783078,9.223922663116633e-24
ENSG00000273899,0.11777227,9.706344251645048e-24
ENSG00000148843,0.117456295,1.2777057256038302e-23
ENSG00000011260,0.117437296,1.2989673565843926e-23
ENSG00000123297,0.11714721,1.6706646332742672e-23
ENSG00000139436,0.117121436,1.7083842128443005e-23
ENSG00000133112,0.1167124,2.433286260740433e-23
ENSG00000121579,0.11629923,3.47379074307074e-23
ENSG00000084090,0.11628212,3.525275519325012e-23
ENSG00000172115,0.11592403,4.7942944549074525e-23
ENSG00000111364,0.11590403,4.877187821816856e-23
ENSG00000135972,0.11573646,5.62993398228879e-23
ENSG00000167965,0.11558697,6.39789010381972e-23
ENSG00000134186,0.115508765,6.840022448906133e-23
ENSG00000168496,0.115387596,7.58550640656516e-23
ENSG00000120438,0.115310505,8.101095915689606e-23
ENSG00000183474,0.114974745,1.078215148592898e-22
ENSG00000102030,0.114928015,1.1219072213221877e-22
ENSG00000155229,0.11489516,1.1536728879856582e-22
ENSG00000116830,0.11487646,1.1721484776186563e-22
ENSG00000135913,0.11483544,1.2137012697108586e-22
ENSG00000140740,0.114082664,2.295193622779361e-22
ENSG00000270800,0.11376357,3.0030311231597533e-22
ENSG00000089159,0.113719314,3.116916033472205e-22
ENSG00000165732,0.11371553,3.1268517691594793e-22
ENSG00000171314,0.11369399,3.1839950482031756e-22
ENSG00000125995,0.11344636,3.919987775286938e-22
ENSG00000116580,0.11337365,4.1664413747243797e-22
ENSG00000048707,0.11298703,5.758175981744387e-22
ENSG00000095906,0.11270145,7.307471913699325e-22
ENSG00000178966,0.11261851,7.830192981506572e-22
ENSG00000117505,0.112405136,9.351134713354437e-22
ENSG00000135334,0.1122981,1.0220686786344293e-21
ENSG00000124228,0.112157375,1.1486685357207876e-21
ENSG00000106153,0.11201964,1.2875619486742637e-21
ENSG00000171720,0.11198804,1.3217069058597156e-21
ENSG00000117697,0.111350365,2.237634855543824e-21
ENSG00000261236,0.11115975,2.6174890256074296e-21
ENSG00000167522,0.11115962,2.617761514711654e-21
ENSG00000025800,0.11086423,3.3359922925811416e-21
ENSG00000143621,0.110702686,3.807934003944934e-21
ENSG00000164919,0.11050963,4.45917365436226e-21
ENSG00000108107,0.11036161,5.031991569618846e-21
ENSG00000106344,0.11031194,5.240082834769129e-21
ENSG00000131558,0.110207304,5.706670082515062e-21
ENSG00000063046,0.11010628,6.196045718124153e-21
ENSG00000144559,0.10954043,9.809552940912309e-21
ENSG00000204569,0.10935133,1.1431484165254096e-20
ENSG00000127980,0.109153226,1.3415146586983402e-20
ENSG00000113194,0.10906854,1.4363589465913154e-20
ENSG00000102974,0.10895456,1.5745629993890898e-20
ENSG00000110172,0.10869951,1.9332124704529598e-20
ENSG00000136518,0.10857329,2.139470837681362e-20
ENSG00000099995,0.10785114,3.812527725612767e-20
ENSG00000111142,0.10752998,4.923330823844058e-20
ENSG00000086827,0.10740922,5.419141433821013e-20
ENSG00000171824,0.10731237,5.852151429686731e-20
ENSG00000129933,0.10704766,7.217847087902445e-20
ENSG00000079805,0.10692622,7.945565204396165e-20
ENSG00000149308,0.10666077,9.798143238128855e-20
ENSG00000188612,0.10621882,1.3873283846440675e-19
ENSG00000120837,0.10598152,1.6711614821560387e-19
ENSG00000116688,0.10577603,1.9628012544926548e-19
ENSG00000143748,0.10552992,2.378824388597257e-19
ENSG00000127184,0.1052819,2.8860338602052497e-19
ENSG00000138160,0.10514678,3.2058725934126917e-19
ENSG00000037897,0.10455831,5.0589414646132e-19
ENSG00000116754,0.10431866,6.0872506923725585e-19
ENSG00000119801,0.10412373,7.073819772392964e-19
ENSG00000089048,0.10411781,7.106106460770151e-19
ENSG00000156876,0.103646986,1.0201762134058317e-18
ENSG00000097046,0.103637345,1.0277406781758871e-18
ENSG00000134987,0.10345613,1.180680285770975e-18
ENSG00000174842,0.10333538,1.2948539410787362e-18
ENSG00000156970,0.10311565,1.5312648215002067e-18
ENSG00000182180,0.10311264,1.5347827057631518e-18
ENSG00000063978,0.10308655,1.56560422926417e-18
ENSG00000146909,0.102543876,2.365036432010664e-18
ENSG00000070367,0.10253646,2.3783660310033237e-18
ENSG00000186591,0.10242169,2.594443277163954e-18
ENSG00000060237,0.10177642,4.2227106386976285e-18
ENSG00000131732,0.10140482,5.5822890088471304e-18
ENSG00000156508,0.101167135,6.66988777010369e-18
ENSG00000161203,0.101160176,6.704696322464476e-18
ENSG00000058600,0.10114977,6.75709492935834e-18
ENSG00000275700,0.10106475,7.200506563371791e-18
ENSG00000205659,0.10096528,7.755853315732896e-18
ENSG00000108010,0.10086985,8.328256478598493e-18
ENSG00000156239,0.10085094,8.446534428429301e-18
ENSG00000151131,0.10078753,8.855399728143246e-18
ENSG00000115946,0.10072481,9.278992372246027e-18
ENSG00000055044,0.10060209,1.016646299289443e-17
ENSG00000160179,0.100568615,1.0422755694915616e-17
ENSG00000155097,0.10054314,1.0622046258801317e-17
ENSG00000189306,0.10047539,1.1170550413100745e-17
ENSG00000131351,0.10037659,1.202091902125828e-17
ENSG00000125484,0.10034415,1.2313812086510473e-17
ENSG00000150459,0.099946976,1.6524318152569524e-17
ENSG00000168538,0.09946116,2.3641560544042758e-17
ENSG00000087157,0.09928788,2.6851937063945937e-17
ENSG00000198841,0.098965794,3.400254927085108e-17
ENSG00000013810,0.098367706,5.260573111002399e-17
ENSG00000172977,0.097908504,7.341257086937883e-17
ENSG00000188976,0.097841255,7.707445044547899e-17
ENSG00000100554,0.09782331,7.808186441395862e-17
ENSG00000108590,0.097162895,1.2570432250517213e-16
ENSG00000183048,0.096514955,1.9993765315157705e-16
ENSG00000008952,0.09650004,2.0207777587199006e-16
ENSG00000123485,0.095709935,3.543543979454253e-16
ENSG00000151304,0.09560018,3.829692195382296e-16
ENSG00000100084,0.09558033,3.8838182750536364e-16
ENSG00000048544,0.095360324,4.536648190000652e-16
ENSG00000132485,0.095183335,5.139318134008159e-16
ENSG00000112159,0.09511532,5.391338308785008e-16
ENSG00000163660,0.09507929,5.529737310849543e-16
ENSG00000065518,0.094820425,6.632373383799928e-16
ENSG00000091157,0.09457459,7.878820172005408e-16
ENSG00000183054,0.09392116,1.2425908814918472e-15
ENSG00000185298,0.09312214,2.159926605671373e-15
ENSG00000182944,0.09307243,2.2351683321968935e-15
ENSG00000133773,0.0929657,2.405541059522548e-15
ENSG00000134058,0.0929187,2.484560408833558e-15
ENSG00000149084,0.09288447,2.5437116622010724e-15
ENSG00000065268,0.092722274,2.843412042335003e-15
ENSG00000177889,0.09269212,2.9028382679280434e-15
ENSG00000081307,0.0925101,3.288444724434811e-15
ENSG00000130706,0.09226764,3.8813112140212024e-15
ENSG00000101421,0.09217893,4.123535914323705e-15
ENSG00000241370,0.092150934,4.2030365621490776e-15
ENSG00000117481,0.09184669,5.1703516073997675e-15
ENSG00000198612,0.09182945,5.231291069714514e-15
ENSG00000142168,0.09168085,5.786708888186013e-15
ENSG00000182173,0.09163653,5.963303416489683e-15
ENSG00000213380,0.09128108,7.585356999221887e-15
ENSG00000174886,0.091084465,8.661650954323383e-15
ENSG00000189308,0.09092953,9.614431928687356e-15
ENSG00000120800,0.09069654,1.1244391788025304e-14
ENSG00000139350,0.09042002,1.3534222049428094e-14
ENSG00000109971,0.09025264,1.513709760305339e-14
ENSG00000153339,0.09023089,1.5358609227532632e-14
ENSG00000171453,0.09019211,1.5761535841669862e-14
ENSG00000253710,0.089980766,1.814706324421418e-14
ENSG00000126215,0.089778624,2.0759505336659378e-14
ENSG00000116670,0.08962196,2.3035482484764598e-14
ENSG00000123064,0.08957006,2.384228606827356e-14
ENSG00000164815,0.08936562,2.729966379823533e-14
ENSG00000147679,0.08934876,2.7605735085912234e-14
ENSG00000188321,0.08926597,2.9158992558520334e-14
ENSG00000128524,0.08920448,3.0367922828923215e-14
ENSG00000119335,0.08891237,3.681841986531291e-14
ENSG00000027001,0.088572316,4.6036521893416826e-14
ENSG00000112130,0.088325195,5.412421395644971e-14
ENSG00000185721,0.08807535,6.371769552892919e-14
ENSG00000178773,0.08788046,7.234383116281629e-14
ENSG00000166847,0.087427504,9.707324180219895e-14
ENSG00000148606,0.08739274,9.928269112257227e-14
ENSG00000124486,0.08729462,1.0578849544483133e-13
ENSG00000137574,0.08727674,1.070184761432312e-13
ENSG00000067533,0.08723208,1.1015205574808676e-13
ENSG00000010256,0.08692681,1.3412234559328768e-13
ENSG00000171490,0.08672749,1.5246578716077953e-13
ENSG00000163684,0.08654314,1.716134272685367e-13
ENSG00000144029,0.085938774,2.5248676184317443e-13
ENSG00000113569,0.085879505,2.62193161894191e-13
ENSG00000113161,0.085681245,2.974008517837992e-13
ENSG00000110921,0.08549478,3.347300033793853e-13
ENSG00000165525,0.085206494,4.016726831844337e-13
ENSG00000183513,0.08499325,4.594846302113265e-13
ENSG00000171311,0.084526844,6.158874607169294e-13
ENSG00000114942,0.084324345,6.990809754625879e-13
ENSG00000148688,0.08426646,7.248242632064341e-13
ENSG00000254726,0.084186494,7.619253171729143e-13
ENSG00000176473,0.084152,7.784995464899455e-13
ENSG00000112578,0.0840251,8.4257064207104e-13
ENSG00000136492,0.083715975,1.0210942196561041e-12
ENSG00000163933,0.08363636,1.0727847425346515e-12
ENSG00000122140,0.08320302,1.4024703390792342e-12
ENSG00000090273,0.08312027,1.4758743515700029e-12
ENSG00000168876,0.08282957,1.7648784474806582e-12
ENSG00000186665,0.08269492,1.916902262210289e-12
ENSG00000107937,0.082685366,1.9281610323633634e-12
ENSG00000211456,0.082583636,2.0521701617114325e-12
ENSG00000130826,0.08229155,2.453326425007068e-12
ENSG00000095059,0.08212654,2.7129552528616566e-12
ENSG00000141556,0.08202855,2.879690578214056e-12
ENSG00000100462,0.082005136,2.921000115623831e-12
ENSG00000155115,0.08200476,2.92166195541264e-12
ENSG00000180228,0.0819885,2.950701662747302e-12
ENSG00000144161,0.08196323,2.996373069650904e-12
ENSG00000128626,0.08185408,3.2017799327510984e-12
ENSG00000128513,0.081782036,3.3448605651320413e-12
ENSG00000140553,0.08168022,3.5577933212755553e-12
ENSG00000126226,0.08146876,4.0433880555694465e-12
ENSG00000159720,0.08124942,4.615630340497677e-12
ENSG00000163399,0.0811314,4.955656877536357e-12
ENSG00000157106,0.08107211,5.135620213247695e-12
ENSG00000204220,0.08090046,5.6934857349308285e-12
ENSG00000029363,0.08081774,5.983140050430694e-12
ENSG00000125630,0.080817536,5.983861728343435e-12
ENSG00000163655,0.08080445,6.030981142820138e-12
ENSG00000198901,0.08076025,6.192888697510478e-12
ENSG00000184967,0.080537125,7.077388060648044e-12
ENSG00000134153,0.08052852,7.113872038994252e-12
ENSG00000227057,0.0804868,7.293392956020392e-12
ENSG00000143774,0.07996362,9.958307801657543e-12
ENSG00000164162,0.079868264,1.0537659876966519e-11
ENSG00000039650,0.07977081,1.1163862362456434e-11
ENSG00000131747,0.07964376,1.2035194702494282e-11
ENSG00000162408,0.07924517,1.5223805377012864e-11
ENSG00000120158,0.07913526,1.623982254225511e-11
ENSG00000164024,0.07879868,1.9781890559887467e-11
ENSG00000167272,0.07858813,2.2371233083926288e-11
ENSG00000137411,0.078585334,2.2407730936572516e-11
ENSG00000122952,0.078442656,2.4351091397733624e-11
ENSG00000106105,0.07844004,2.4388207887165038e-11
ENSG00000115816,0.07829348,2.6559233046993523e-11
ENSG00000169750,0.07821035,2.7873620269836742e-11
ENSG00000178035,0.07820371,2.7981280840151052e-11
ENSG00000180104,0.078106545,2.960439272453271e-11
ENSG00000172262,0.07745615,4.310409429482116e-11
ENSG00000129055,0.077455804,4.311259388971578e-11
ENSG00000067225,0.07731747,4.668062087835172e-11
ENSG00000131368,0.07730259,4.708116977715914e-11
ENSG00000141279,0.076700695,6.643130614749688e-11
ENSG00000102241,0.07661055,6.993093397735012e-11
ENSG00000119559,0.07659064,7.07277714177745e-11
ENSG00000103502,0.07647959,7.533827387419124e-11
ENSG00000171530,0.07641518,7.814569849508618e-11
ENSG00000163930,0.07601433,9.80616309104923e-11
ENSG00000166851,0.07543524,1.35845963332618e-10
ENSG00000105698,0.07464489,2.1112640672848515e-10
ENSG00000122218,0.07463807,2.1192765954475836e-10
ENSG00000132912,0.074626826,2.1325410802799327e-10
ENSG00000036257,0.07460506,2.1584481792094457e-10
ENSG00000173540,0.0739086,3.1709310799086555e-10
ENSG00000196834,0.07370744,3.5412150966969455e-10
ENSG00000187778,0.07357958,3.798169529899223e-10
ENSG00000177971,0.07324611,4.55699847565865e-10
ENSG00000162396,0.07295408,5.341542881831904e-10
ENSG00000165271,0.07273769,6.006426047182877e-10
ENSG00000003509,0.072330214,7.484418968141428e-10
ENSG00000133316,0.07230088,7.603542293482909e-10
ENSG00000166197,0.07229933,7.609886991167608e-10
ENSG00000189043,0.07219468,8.050496145809179e-10
ENSG00000184983,0.072184645,8.094034587135518e-10
ENSG00000152942,0.07143668,1.2074213660582317e-09
ENSG00000099795,0.07143162,1.210675424256133e-09
ENSG00000117877,0.07138829,1.2389006007380684e-09
ENSG00000087269,0.07138633,1.2401919879854244e-09
ENSG00000163931,0.0713346,1.2747620979737438e-09
ENSG00000176915,0.07124443,1.3372778303233472e-09
ENSG00000177370,0.07086036,1.6387205086847248e-09
ENSG00000075131,0.07085488,1.6434710042607042e-09
ENSG00000086061,0.07054565,1.9342092654568262e-09
ENSG00000138592,0.070353664,2.1393117473178105e-09
ENSG00000101444,0.069723375,2.9728089100158154e-09
ENSG00000087470,0.06934759,3.6122176642830367e-09
ENSG00000143373,0.06846778,5.677348740617872e-09
ENSG00000178950,0.06838977,5.9080038676668535e-09
ENSG00000138073,0.06832537,6.105277491341297e-09
ENSG00000178999,0.068061434,6.982816097696185e-09
ENSG00000132676,0.06795917,7.35481224697765e-09
ENSG00000127481,0.06772274,8.290099099962522e-09
ENSG00000145604,0.06764416,8.62582191417571e-09
ENSG00000100023,0.06754372,9.074189564356974e-09
ENSG00000100813,0.06731683,1.0172088492367692e-08
ENSG00000214517,0.066774495,1.3345255286886618e-08
ENSG00000121350,0.06651491,1.518604618342961e-08
ENSG00000128463,0.06649709,1.53210954459003e-08
ENSG00000187555,0.06644615,1.5713566384608748e-08
ENSG00000185651,0.066436015,1.5792791674601548e-08
ENSG00000136718,0.06631567,1.676387839641363e-08
ENSG00000168872,0.0662878,1.6996929611621068e-08
ENSG00000197302,0.066190965,1.783130093171048e-08
ENSG00000102738,0.06613658,1.831717311739583e-08
ENSG00000115761,0.06598707,1.972015354516873e-08
ENSG00000169398,0.06591182,2.046521271801606e-08
ENSG00000181991,0.06565827,2.318221147691057e-08
ENSG00000205339,0.06557161,2.4188702627882128e-08
ENSG00000108963,0.065392986,2.63989233548367e-08
ENSG00000185163,0.06479588,3.530253788521312e-08
ENSG00000147457,0.064639635,3.807608935594374e-08
ENSG00000108468,0.06461998,3.8439598004310964e-08
ENSG00000117399,0.06444758,4.177562455040248e-08
ENSG00000178057,0.064207345,4.689606252899179e-08
ENSG00000105185,0.06336282,7.018458523912737e-08
ENSG00000169288,0.06332545,7.143971353976784e-08
ENSG00000053372,0.06266152,9.771895845450906e-08
ENSG00000183527,0.062359426,1.1257147055268162e-07
ENSG00000150991,0.062304463,1.1549898856060094e-07
ENSG00000165502,0.062008917,1.3254806394373914e-07
ENSG00000166451,0.061866317,1.4162119456776524e-07
ENSG00000134690,0.061393384,1.7621602251912875e-07
ENSG00000145982,0.06087098,2.2391923033533542e-07
ENSG00000241258,0.060702387,2.4181887226331657e-07
ENSG00000145386,0.060632665,2.4961863218206925e-07
ENSG00000086065,0.060439873,2.724716911638763e-07
ENSG00000153774,0.060206257,3.02878852986296e-07
ENSG00000115947,0.060091786,3.1894936906235615e-07
ENSG00000123349,0.05998461,3.3473979624535934e-07
ENSG00000138071,0.059916332,3.4518973676215837e-07
ENSG00000113575,0.05986434,3.5335794667061017e-07
ENSG00000152684,0.059513863,4.1348856096033916e-07
ENSG00000103995,0.05950954,4.142882790140443e-07
ENSG00000175376,0.059281603,4.5865297991453814e-07
ENSG00000139719,0.05915327,4.856113113913841e-07
ENSG00000113712,0.05915217,4.858486351775312e-07
ENSG00000214113,0.058874357,5.495709041978074e-07
ENSG00000111640,0.05884405,5.569915956465144e-07
ENSG00000177700,0.058844004,5.570026116218128e-07
ENSG00000160193,0.058676902,5.996819039841561e-07
ENSG00000196747,0.058636975,6.103369278294619e-07
ENSG00000111669,0.05857773,6.264833335446975e-07
ENSG00000033327,0.058528956,6.400849341552682e-07
ENSG00000073578,0.058500275,6.482153892261773e-07
ENSG00000168118,0.058455866,6.610010988996282e-07
ENSG00000166685,0.05824143,7.262356147056344e-07
ENSG00000273559,0.058239155,7.269602497278368e-07
ENSG00000153201,0.058201864,7.389315663962332e-07
ENSG00000103168,0.058196686,7.406088573763916e-07
ENSG00000092148,0.058103796,7.713278391328789e-07
ENSG00000105568,0.057882294,8.496108233680613e-07
ENSG00000122034,0.0577658,8.937964165307559e-07
ENSG00000284024,0.057613675,9.548376034634813e-07
ENSG00000213397,0.05740056,1.0471382088486497e-06
ENSG00000104142,0.05723242,1.1259587161683358e-06
ENSG00000128789,0.057218775,1.1326002573385652e-06
ENSG00000148308,0.05704532,1.2203780934332498e-06
ENSG00000168802,0.057028733,1.2291055654978002e-06
ENSG00000126883,0.056956924,1.2675907844489007e-06
ENSG00000174437,0.05686499,1.3185553897313037e-06
ENSG00000074800,0.056663312,1.4373539153740311e-06
ENSG00000119787,0.05650744,1.53615333788326e-06
ENSG00000196449,0.05603886,1.874032566620832e-06
ENSG00000073584,0.05592922,1.9628308976707915e-06
ENSG00000077235,0.055858366,2.022352411374356e-06
ENSG00000068654,0.05582144,2.054054422818334e-06
ENSG00000105656,0.055251747,2.607981518393985e-06
ENSG00000137076,0.054890018,3.0313092641539027e-06
ENSG00000168653,0.05473625,3.2305677831329674e-06
ENSG00000066379,0.054626103,3.3809551802710086e-06
ENSG00000012048,0.05430231,3.862915517653501e-06
ENSG00000171159,0.054176077,4.068098961918634e-06
ENSG00000145050,0.05415539,4.1027045633579056e-06
ENSG00000162368,0.054144558,4.120939204562513e-06
ENSG00000183763,0.053834546,4.676918400152498e-06
ENSG00000101132,0.053604506,5.135180194236977e-06
ENSG00000119414,0.053318296,5.7655280425950576e-06
ENSG00000126088,0.0526435,7.557967959379565e-06
ENSG00000184203,0.05263427,7.585841381154222e-06
ENSG00000105700,0.0525633,7.803439752669293e-06
ENSG00000159210,0.05244851,8.168062343244564e-06
ENSG00000164615,0.052439936,8.195946809714253e-06
ENSG00000090989,0.052416373,8.273031622207149e-06
ENSG00000170248,0.05239329,8.349215740009764e-06
ENSG00000196584,0.052341122,8.52388226986356e-06
ENSG00000273611,0.05206218,9.518645507728076e-06
ENSG00000110536,0.05170497,1.0955155389155744e-05
ENSG00000012174,0.051524118,1.1759162047801195e-05
ENSG00000128272,0.051067147,1.4049213260340765e-05
ENSG00000134748,0.05097673,1.4550126091844292e-05
ENSG00000132780,0.050442867,1.787297946049407e-05
ENSG00000197498,0.050401744,1.8156921685047545e-05
ENSG00000102384,0.050356716,1.847274652232442e-05
ENSG00000006695,0.050254643,1.9208174728511248e-05
ENSG00000133103,0.050094165,2.0421055229561843e-05
ENSG00000134759,0.050012622,2.1064948157713808e-05
ENSG00000140943,0.049740717,2.3354546918058165e-05
ENSG00000115073,0.0495694,2.491670043348002e-05
ENSG00000204604,0.049188133,2.875743190567223e-05
ENSG00000130348,0.049032196,3.0485094615520243e-05
ENSG00000008324,0.048989985,3.0969458559844015e-05
ENSG00000203812,0.04885016,3.2626672172371964e-05
ENSG00000071127,0.04881321,3.307849149876487e-05
ENSG00000169189,0.04848687,3.733509389991779e-05
ENSG00000179988,0.048477717,3.746166861861443e-05
ENSG00000103226,0.048357483,3.916262114569713e-05
ENSG00000066322,0.048166778,4.201167278023181e-05
ENSG00000141867,0.048107147,4.294215162684576e-05
ENSG00000132300,0.04746802,5.422255545214726e-05
ENSG00000181029,0.0473458,5.667754740039363e-05
ENSG00000127463,0.047309395,5.7428864172981404e-05
ENSG00000170545,0.047255494,5.855864866079018e-05
ENSG00000180198,0.04681724,6.855806000696721e-05
ENSG00000197345,0.046754576,7.011339153802555e-05
ENSG00000129534,0.046750493,7.0215881269656e-05
ENSG00000196950,0.046555217,7.528655073181367e-05
ENSG00000115750,0.046548143,7.547659230450582e-05
ENSG00000102967,0.046539646,7.570546192565881e-05
ENSG00000068120,0.045863997,9.615800452796018e-05
ENSG00000070814,0.045587692,0.00010594067019674512
ENSG00000080823,0.04551642,0.00010861236192230243
ENSG00000167985,0.045128718,0.00012429431294970082
ENSG00000131174,0.04510454,0.00012533976293102066
ENSG00000198887,0.04495713,0.00013189541649555534
ENSG00000112029,0.04491926,0.00013363106237684403
ENSG00000148396,0.04489321,0.00013483744630297416
ENSG00000198356,0.04482408,0.00013808869381871214
ENSG00000103257,0.044612195,0.0001485197278960658
ENSG00000178105,0.044581454,0.00015009334183344858
ENSG00000131475,0.044321068,0.00016406609642891237
ENSG00000102144,0.044238098,0.0001687695068767729
ENSG00000108312,0.044171374,0.00017264365028514395
ENSG00000285053,0.044009913,0.00018236733297453194
ENSG00000169016,0.043803077,0.00019557653917405383
ENSG00000172269,0.043538947,0.00021375337947724486
ENSG00000065183,0.043379802,0.00022545887038367504
ENSG00000149313,0.043297306,0.00023176089923234596
ENSG00000131236,0.043140724,0.00024417944413356453
ENSG00000073050,0.04297156,0.00025829592148330776
ENSG00000134717,0.04293511,0.0002614359930517308
ENSG00000120314,0.04272643,0.00028011396183772033
ENSG00000196655,0.04263986,0.00028822362876397925
ENSG00000204568,0.042513557,0.00030045027201312303
ENSG00000250067,0.042495195,0.0003022677072020592
